"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","DATBEO","TYPE","DESIGN","Code_Service","Service_Mvt","COMPT","DAF","DP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"2042","1777","Dépenses","Dépenses","Dépenses","0","136000","Cent trente six mille francs congolais","Achat cadenas","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","172114967,43","172114967,43","171978967,43","171978967,43","30/12/1899 10:43:07","","","","0","659800","FEVRIER","2023","FEVRIER/2023","","1256","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2043","1778","Dépenses","Dépenses","Dépenses","0","2100000","Deux millions cent mille francs congolais","Frais de réparation jeep 8237","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","171978967,43","171978967,43","169878967,43","169878967,43","30/12/1899 10:43:51","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1257","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2044","1779","Dépenses","Dépenses","Dépenses","0","989000","Neuf cent quatre-vingt neuf mille francs congolais","Achat rotules de direction 4406","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","169878967,43","169878967,43","168889967,43","168889967,43","30/12/1899 10:44:44","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1258","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2045","1780","Dépenses","Dépenses","Dépenses","0","225000","Deux cent vingt cinq mille francs congolais","Achat serrures pour bureaux","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","168889967,43","168889967,43","168664967,43","168664967,43","30/12/1899 10:45:45","","","","0","604710","FEVRIER","2023","FEVRIER/2023","","1259","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2046","1781","Dépenses","Dépenses","Dépenses","0","760000","Sept cent soixante mille francs congolais","Achat disque de roue jeep","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","168664967,43","168664967,43","167904967,43","167904967,43","30/12/1899 10:46:35","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1260","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2047","1782","Dépenses","Dépenses","Dépenses","0","915000","Neuf cent quinze mille francs congolais","Achat imprimante en couleur laser jet color","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","167904967,43","167904967,43","166989967,43","166989967,43","30/12/1899 10:48:54","","","","0","604720","FEVRIER","2023","FEVRIER/2023","","1261","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2084","1819","Dépenses","Dépenses","Dépenses","0","250000","Deux cent cinquante mille francs congolais","Achat serrures de sécurités","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","123498867,43","123498867,43","123248867,43","123248867,43","30/12/1899 13:20:51","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1298","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2085","1820","Dépenses","Dépenses","Dépenses","0","1050000","Un million cinquante mille francs congolais","Achat disk externes pour ordinateurs","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","123248867,43","123248867,43","122198867,43","122198867,43","30/12/1899 13:21:46","","","","0","604720","FEVRIER","2023","FEVRIER/2023","","1299","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2086","1821","Dépenses","Dépenses","Dépenses","0","400000","Quatre cent mille francs congolais","Aide & secours aus leprux","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","122198867,43","122198867,43","121798867,43","121798867,43","30/12/1899 13:24:53","","","","0","668360","FEVRIER","2023","FEVRIER/2023","","1300","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2087","1822","Dépenses","Dépenses","Dépenses","0","1500000","Un million cinq cent mille francs congolais","Prêt remboursable Katanda","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","121798867,43","121798867,43","120298867,43","120298867,43","30/12/1899 13:26:14","","","","0","659800","FEVRIER","2023","FEVRIER/2023","","7751","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2088","1823","Dépenses","Dépenses","Dépenses","0","2914000","Deux millions neuf cent quatorze mille francs congolais","Achat tables et chaises","21/02/2023 00:00:00","2023/02/21","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","120298867,43","120298867,43","117384867,43","117384867,43","30/12/1899 13:27:14","","","","0","604710","FEVRIER","2023","FEVRIER/2023","","7752","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2089","1824","Dépenses","Dépenses","Dépenses","0","68000","Soixante huit mille francs congolais","Frais de reliure et photocopies rapports","22/02/2023 00:00:00","2023/02/22","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","117384867,43","117384867,43","117316867,43","117316867,43","30/12/1899 13:28:28","","","","0","632860","FEVRIER","2023","FEVRIER/2023","","7753","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2090","1825","Dépenses","Dépenses","Dépenses","0","1406250","Un million quatre cent six mille deux cent cinquante francs congolais","Achat Aniosgel ","22/02/2023 00:00:00","2023/02/22","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","117316867,43","117316867,43","115910617,43","115910617,43","30/12/1899 13:29:47","","","","0","604300","FEVRIER","2023","FEVRIER/2023","","7754","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2091","1826","Dépenses","Dépenses","Dépenses","0","497850","Quatre cent quatre-vingt  dix-sept mille huit cent cinquante francs congolais","Achat box pour internet ","22/02/2023 00:00:00","2023/02/22","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","115910617,43","115910617,43","115412767,43","115412767,43","30/12/1899 13:30:50","","","","0","626530","FEVRIER","2023","FEVRIER/2023","","7755","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2092","1827","Dépenses","Dépenses","Dépenses","0","787500","Sept cent quatre-vingt sept mille cinq cent sept francs congolais","Achat échelle pour guichet unique","22/02/2023 00:00:00","2023/02/22","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","115412767,43","115412767,43","114625267,43","114625267,43","30/12/1899 13:31:46","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7756","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1984","1719","Dépenses","Dépenses","Dépenses","0","3600000","Trois millions six cent mille francs congolais","Collation au comité de suivi fonds social janvier 23","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","238893463,51","238893463,51","235293463,51","235293463,51","30/12/1899 14:51:59","","","","0","663841","FEVRIER","2023","FEVRIER/2023","","7698","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1985","1720","Dépenses","Dépenses","Dépenses","0","512500","Cinq cent douze mille cinq cent francs congolais","Frais funéraire Kamwanga","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","235293463,51","235293463,51","234780963,51","234780963,51","30/12/1899 14:52:55","","","","0","668340","FEVRIER","2023","FEVRIER/2023","","7699","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1986","1721","Dépenses","Dépenses","Dépenses","0","1198000","Un million cent quatre-vingt  dix-huit mille francs congolais","Collation commis.discipline dos.Kikadilu 3e acpte","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","234780963,51","234780963,51","233582963,51","233582963,51","30/12/1899 14:54:56","","","","0","663841","FEVRIER","2023","FEVRIER/2023","","7700","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1987","1722","Dépenses","Dépenses","Dépenses","0","147000","Cent quarante sept mille francs congolais","Achat cric 10T jeep 8236","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","233582963,51","233582963,51","233435963,51","233435963,51","30/12/1899 14:55:53","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7701","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1988","1723","Dépenses","Dépenses","Dépenses","0","1591000","Un million cinq cent quatre-vingt  onze et mille francs congolais","Achat pièces de rechanges jeep 5598","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","233435963,51","233435963,51","231844963,51","231844963,51","30/12/1899 08:32:10","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7702","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1989","1724","Dépenses","Dépenses","Dépenses","0","1170000","Un million cent soixante  dix mille francs congolais","Achat rotules de direction jeeps 4402, 4393","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","231844963,51","231844963,51","230674963,51","230674963,51","30/12/1899 08:33:07","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","7703","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"1990","1725","Dépenses","Dépenses","Dépenses","0","220000","Deux cent vingt mille francs congolais","Frais d'approvisionnement frigo SDA","14/02/2023 00:00:00","2023/02/14","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","230674963,51","230674963,51","230454963,51","230454963,51","30/12/1899 08:33:51","","","","0","604130","FEVRIER","2023","FEVRIER/2023","","7704","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2048","1783","Dépenses","Dépenses","Dépenses","0","400000","Quatre cent mille francs congolais","Complément ration aux policiers de garde","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","166989967,43","166989967,43","166589967,43","166589967,43","30/12/1899 10:49:48","","","","0","604130","FEVRIER","2023","FEVRIER/2023","","1262","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2049","1784","Dépenses","Dépenses","Dépenses","0","800000","Huit cent mille francs congolais","Travaux d'assainissement au guichet unique","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","166589967,43","166589967,43","165789967,43","165789967,43","30/12/1899 11:05:10","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1263","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2050","1785","Dépenses","Dépenses","Dépenses","0","630000","Six cent trente mille francs congolais","Achat filtre à air et gasoil 5604","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","165789967,43","165789967,43","165159967,43","165159967,43","30/12/1899 11:06:05","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1264","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2051","1786","Dépenses","Dépenses","Dépenses","0","2365000","Deux millions trois cent soixante cinq mille francs congolais","Achat pneus 750 R 16 pour jeep","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","165159967,43","165159967,43","162794967,43","162794967,43","30/12/1899 11:07:20","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1265","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2052","1787","Dépenses","Dépenses","Dépenses","0","910000","Neuf cent dix mille francs congolais","Achat 2 batteries 120 AH","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","162794967,43","162794967,43","161884967,43","161884967,43","30/12/1899 11:08:05","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1266","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2053","1788","Dépenses","Dépenses","Dépenses","0","840000","Huit cent quarante mille francs congolais","Achat switchs à multiples pôles","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","161884967,43","161884967,43","161044967,43","161044967,43","30/12/1899 11:09:07","","","","0","604720","FEVRIER","2023","FEVRIER/2023","","1267","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2054","1789","Dépenses","Dépenses","Dépenses","0","260000","Deux cent soixante mille francs congolais","Achat rétroviseurs pour 2 jeeps  ","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","161044967,43","161044967,43","160784967,43","160784967,43","30/12/1899 11:11:06","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1268","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2055","1790","Dépenses","Dépenses","Dépenses","0","1970000","Un million neuf cent soixante  dix mille francs congolais","Achat carte mémoire et accessoires groupe électrogène","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","160784967,43","160784967,43","158814967,43","158814967,43","30/12/1899 11:17:27","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1269","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
"2056","1791","Dépenses","Dépenses","Dépenses","0","145000","Cent quarante cinq mille francs congolais","Achat cric pour jeep","20/02/2023 00:00:00","2023/02/20","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","158814967,43","158814967,43","158669967,43","158669967,43","30/12/1899 11:18:01","","","","0","624000","FEVRIER","2023","FEVRIER/2023","","1270","Francs Congolais:  Cinquante deux millions trois cent soixante  seize mille sept cent quatre-vingt  dix-sept et huit centime","01 au 11/04/2023","SOMMAIRE MOIS DE FEVRIER/2023","1"
