"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","TYPE","DESIGN","MOISAN","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","NORD","DATBEO","Code_Service","Service_Mvt","COMPT","DAF","DP","GDP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"3751","3161","Dépenses","Dépenses","Dépenses","0","258000","","","JUILLET/2023","Deux cent cinquante huit mille francs congolais","Frais de réparation toilette rez-de-chaussé KV","21/07/2023 00:00:00","2023/07/21","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","67153109,5","67153109,5","66895109,5","66895109,5","30/12/1899 08:10:55","","","","0","624000","JUILLET","2023","MOIS DE JUILLET 2023","6332","Francs Congolais:  Dix-sept millions vingt  et un mille cent soixante  onze et et soixante  quatorze centime","33333","SOMMAIRE MOIS MOIS D'AOUT/2023","1"
"3752","3162","Dépenses","Dépenses","Fonctionnement","0","2000000","","","JUILLET/2023","Deux millions de francs congolais","Frais de fonctionnement bureau IAJCX KV","21/07/2023 00:00:00","2023/07/21","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","66895109,5","66895109,5","64895109,5","64895109,5","30/12/1899 08:11:48","","","","0","-","JUILLET","2023","MOIS DE JUILLET 2023","6333","Francs Congolais:  Dix-sept millions vingt  et un mille cent soixante  onze et et soixante  quatorze centime","33333","SOMMAIRE MOIS MOIS D'AOUT/2023","1"
"3753","3163","Dépenses","Dépenses","Dépenses","0","5962500","","","JUILLET/2023","Cinq millions neuf cent soixante deux mille cinq cent deux francs congolais","Déclaration de créances 1ère tranche Kabombo","21/07/2023 00:00:00","2023/07/21","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","64895109,5","64895109,5","58932609,5","58932609,5","30/12/1899 10:11:45","","","","0","632831","JUILLET","2023","MOIS DE JUILLET 2023","6334","Francs Congolais:  Dix-sept millions vingt  et un mille cent soixante  onze et et soixante  quatorze centime","33333","SOMMAIRE MOIS MOIS D'AOUT/2023","1"
"3754","3164","Dépenses","Dépenses","Dépenses","0","125000","","","JUILLET/2023","Cent vingt cinq mille francs congolais","Solde emprunt financier Mwanza Lundemba","21/07/2023 00:00:00","2023/07/21","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","58932609,5","58932609,5","58807609,5","58807609,5","30/12/1899 10:12:46","","","","0","659800","JUILLET","2023","MOIS DE JUILLET 2023","6335","Francs Congolais:  Dix-sept millions vingt  et un mille cent soixante  onze et et soixante  quatorze centime","33333","SOMMAIRE MOIS MOIS D'AOUT/2023","1"
"3755","3165","Dépenses","Dépenses","Dépenses","0","12964000","","","JUILLET/2023","Douze millions neuf cent soixante quatre mille francs congolais","Frais funeraire décès agent Mbiti Mafema","21/07/2023 00:00:00","2023/07/21","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","58807609,5","58807609,5","45843609,5","45843609,5","30/12/1899 10:14:24","","","","0","668340","JUILLET","2023","MOIS DE JUILLET 2023","6336","Francs Congolais:  Dix-sept millions vingt  et un mille cent soixante  onze et et soixante  quatorze centime","33333","SOMMAIRE MOIS MOIS D'AOUT/2023","1"
"2286","2006","Dépenses","Dépenses","Dépenses","0","1380000","","","MARS/2023","Un million trois cent quatre-vingt mille francs congolais","Revision et réparation pompe d'injection ","14/03/2023 00:00:00","2023/03/14","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","207220199,67","207220199,67","205840199,67","205840199,67","30/12/1899 10:11:47","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1538","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2288","2008","Dépenses","Dépenses","Dépenses","0","1277000","","","MARS/2023","Un million deux cent soixante  dix-sept mille francs congolais","Achat ouvrages en plastiques","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","209752199,67","209752199,67","208475199,67","208475199,67","30/12/1899 10:15:13","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1540","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2289","2009","Dépenses","Dépenses","Dépenses","0","280000","","","MARS/2023","Deux cent quatre-vingt mille francs congolais","Achat rétriviseurs pour jeeps","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","208475199,67","208475199,67","208195199,67","208195199,67","30/12/1899 10:15:58","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1541","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2290","2010","Dépenses","Dépenses","Dépenses","0","992400","","","MARS/2023","Neuf cent quatre-vingt  douze mille quatre cent francs congolais","Achat filtres à huile et à air GE","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","208195199,67","208195199,67","207202799,67","207202799,67","30/12/1899 10:16:49","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1542","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2291","2011","Dépenses","Dépenses","Dépenses","0","800000","","","MARS/2023","Huit cent mille francs congolais","Achat parabrises jeeps","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","207202799,67","207202799,67","206402799,67","206402799,67","30/12/1899 10:17:27","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1543","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2292","2012","Dépenses","Dépenses","Dépenses","0","300000","","","MARS/2023","Trois cent mille francs congolais","Achat sacs vides et cordes emballages arvhives","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","206402799,67","206402799,67","206102799,67","206102799,67","30/12/1899 10:18:39","","","","0","659800","MARS","2023","MOIS DE  MARS 2023","1544","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2293","2013","Dépenses","Dépenses","Dépenses","0","220000","","","MARS/2023","Deux cent vingt mille francs congolais","Achat table TV","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","206102799,67","206102799,67","205882799,67","205882799,67","30/12/1899 10:20:10","","","","0","604710","MARS","2023","MOIS DE  MARS 2023","1545","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2294","2014","Dépenses","Dépenses","Dépenses","0","584800","","","MARS/2023","Cinq cent quatre-vingt quatre mille huit cent quatre francs congolais","Achat rideaux, voiles et accessoires","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","205882799,67","205882799,67","205297999,67","205297999,67","30/12/1899 10:21:23","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1546","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2295","2015","Dépenses","Dépenses","Dépenses","0","980000","","","MARS/2023","Neuf cent quatre-vingt mille francs congolais","Achat pces de rechanges cpieur brother DCP 9010 ","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","205297999,67","205297999,67","204317999,67","204317999,67","30/12/1899 10:23:05","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1547","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2296","2016","Dépenses","Dépenses","Dépenses","0","3760000","","","MARS/2023","Trois millions sept cent soixante mille francs congolais","Achat 02 splits 18.000 BTU","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","204317999,67","204317999,67","200557999,67","200557999,67","30/12/1899 10:23:57","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1548","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2297","2017","Dépenses","Dépenses","Dépenses","0","475000","","","MARS/2023","Quatre cent soixante  quinze mille francs congolais","Frais médicaux Lobota Nkwel","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","200557999,67","200557999,67","200082999,67","200082999,67","30/12/1899 10:27:01","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","7592","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2298","2018","Dépenses","Dépenses","Dépenses","0","800000","","","MARS/2023","Huit cent mille francs congolais","Frais de reliure différents rapports et notes","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","200082999,67","200082999,67","199282999,67","199282999,67","30/12/1899 10:28:24","","","","0","632860","MARS","2023","MOIS DE  MARS 2023","1550","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2299","2019","Dépenses","Dépenses","Dépenses","0","492000","","","MARS/2023","Quatre cent quatre-vingt  douze mille francs congolais","Frais médicaux Mbangete","14/03/2023 00:00:00","2023/03/14","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","199282999,67","199282999,67","198790999,67","198790999,67","30/12/1899 10:31:00","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1513","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2300","2020","Dépenses","Dépenses","Dépenses","0","850000","","","MARS/2023","Huit cent cinquante mille francs congolais","Frais médicaux Wanga Ifeto (enfant)","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","198790999,67","198790999,67","197940999,67","197940999,67","30/12/1899 10:33:32","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1551","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2301","2021","Dépenses","Dépenses","Dépenses","0","523200","","","MARS/2023","Cinq cent vingt trois mille deux cent trois francs congolais","Frais médicaux Kashitu Kabongo","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","197940999,67","197940999,67","197417799,67","197417799,67","30/12/1899 10:34:19","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1552","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2302","2022","Dépenses","Dépenses","Dépenses","0","702500","","","MARS/2023","Sept cent deux mille cinq cent francs congolais","Frais médicaux SAO BANGA","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","197417799,67","197417799,67","196715299,67","196715299,67","30/12/1899 10:35:12","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1553","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2303","2023","Dépenses","Dépenses","Dépenses","0","495000","","","MARS/2023","Quatre cent quatre-vingt  quinze mille francs congolais","Frais médicaux enfant Bokinda ","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","196715299,67","196715299,67","196220299,67","196220299,67","30/12/1899 10:36:03","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1554","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2304","2024","Dépenses","Dépenses","Dépenses","0","655850","","","MARS/2023","Six cent cinquante cinq mille huit cent cinquante francs congolais","Frais médicaux Tenda Suta","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","196220299,67","196220299,67","195564449,67","195564449,67","30/12/1899 10:37:49","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1560","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2305","2025","Dépenses","Dépenses","Dépenses","0","635000","","","MARS/2023","Six cent trente cinq mille francs congolais","Frais médicaux","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","195564449,67","195564449,67","194929449,67","194929449,67","30/12/1899 10:38:24","","","","0","632831","MARS","2023","MOIS DE  MARS 2023","1561","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2306","2026","Dépenses","Dépenses","Dépenses","0","225000","","","MARS/2023","Deux cent vingt cinq mille francs congolais","Achat 1 système d'exploitation MS windows IFI","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","194929449,67","194929449,67","194704449,67","194704449,67","30/12/1899 11:24:23","","","","0","604720","MARS","2023","MOIS DE  MARS 2023","1555","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2307","2027","Dépenses","Dépenses","Dépenses","0","1428000","","","MARS/2023","Un million quatre cent vingt huit mille francs congolais","Achat pces rechanges pr réparation circuit d'embriyage ","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","194704449,67","194704449,67","193276449,67","193276449,67","30/12/1899 11:32:38","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1556","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2308","2028","Dépenses","Dépenses","Dépenses","0","1872000","","","MARS/2023","Un million huit cent soixante  douze mille francs congolais","Achat 02 amortisseurs,direction,barres direction jeep","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","193276449,67","193276449,67","191404449,67","191404449,67","30/12/1899 11:54:26","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1557","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2309","2029","Dépenses","Dépenses","Dépenses","0","250000","","","MARS/2023","Deux cent cinquante mille francs congolais","Frais de nettoyage rideaux bureaux","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","191404449,67","191404449,67","191154449,67","191154449,67","30/12/1899 11:56:30","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1559","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"2310","2030","Dépenses","Dépenses","Dépenses","0","1815000","","","MARS/2023","Un million huit cent quinze mille francs congolais","Achat disque de roue arrière turbo,compresseur d'air","15/03/2023 00:00:00","2023/03/15","","15/03/2023","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","191154449,67","191154449,67","189339449,67","189339449,67","30/12/1899 12:01:07","","","","0","624000","MARS","2023","MOIS DE  MARS 2023","1562","Francs Congolais:  Deux millions soixante  et un mille trois cent soixante huit et quatre-vingt deux centime","33333","SOMMAIRE MOIS DE MARS/2023","1"
"3102","2787","Dépenses","Dépenses","Dépenses","0","176000","","","JUIN/2023","Cent soixante  seize mille francs congolais","Frais d,entretien splits bureaux","02/06/2023 00:00:00","2023/06/02","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","162593856,76","162593856,76","162417856,76","162417856,76","30/12/1899 08:37:47","","","","0","624000","JUIN","2023","MOIS DE JUIN 2023","4204","Francs Congolais:  Quatre millions cinq cent dix mille six cent un et trente six centime","33333","SOMMAIRE MOIS DE JUIN/2023","1"
