"Num_Auto_Mvt","Num_Mvt","Mvt","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","Code_Service","Service_Mvt","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","MODIF"
"7343","6127","Dépenses","0","51","Dollars américains  cinquante un ","Divers remboursement ","08/11/2012 00:00:00","2012/11/08","Rm","Divers Remboursements","1486,87","1486,87","1435,87","1435,87","30/12/1899 13:53:10","Tweva","43","Divers remboursement ",""
"7344","6128","Dépenses","0","15","Dollars américains quinze ","Achat Rame duplicateur","08/11/2012 00:00:00","2012/11/08","Bur","Bureau","1435,87","1435,87","1420,87","1420,87","30/12/1899 13:53:29","Tweva","157","Achat Rame duplicateur",""
"7345","6129","Dépenses","0","10","Dollars américains dix ","Transport courses de service","08/11/2012 00:00:00","2012/11/08","Pres","Président","1420,87","1420,87","1410,87","1410,87","30/12/1899 13:54:12","Tweva/Transfert Prés/Memling","9","Transport courses de service",""
"7346","6130","Dépenses","0","60","Dollars américains  soixante  ","Prélèvement Président","08/11/2012 00:00:00","2012/11/08","Pres","Président","1410,87","1410,87","1350,87","1350,87","30/12/1899 13:54:46","Tweva/Consignation loyer","45","Prélèvement Président",""
"7347","6131","Dépenses","0","50","Dollars américains  cinquante  ","Prêt Accordé","08/11/2012 00:00:00","2012/11/08","Pers","Personnel","1350,87","1350,87","1300,87","1300,87","30/12/1899 13:55:18","MANUAKU","112","Prêt Accordé",""
"7348","6132","Dépenses","0","80","Dollars américains  quatre-vingt  ","Achat outils","08/11/2012 00:00:00","2012/11/08","Sc","Sciérie","1300,87","1300,87","1220,87","1220,87","30/12/1899 13:55:47","Moïse MIKANZU/regle affutage","97","Achat outils",""
"7349","6133","Dépenses","0","66","Dollars américains  soixante six ","Achat pièces de rechange scierie","08/11/2012 00:00:00","2012/11/08","Sc","Sciérie","1220,87","1220,87","1154,87","1154,87","30/12/1899 13:56:57","Moïse MIKANZU/Electricité scierie/ampoules","185","Achat pièces de rechange scierie",""
"7350","6134","Dépenses","0","300","Dollars américains trois cent ","Versement BIAC","08/11/2012 00:00:00","2012/11/08","Biac","BIAC SBB","1154,87","1154,87","854,87","854,87","30/12/1899 13:57:37","Tweva","56","Versement BIAC",""
"7351","6135","Dépenses","0","100","Dollars américains  cent  ","Versement BCDC","08/11/2012 00:00:00","2012/11/08","Bc","BCDC LBKK","854,87","854,87","754,87","754,87","30/12/1899 13:58:00","Tweva","230","Versement BCDC",""
"7352","6136","Dépenses","0","100","Dollars américains  cent  ","Amortissement","08/11/2012 00:00:00","2012/11/08","AF","Afriland Amortissement","754,87","754,87","654,87","654,87","30/12/1899 13:58:20","Tweva","AMRT","Amortissement",""
"7353","6137","Dépenses","0","150","Dollars américains  cent  cinquante  ","Salaire","08/11/2012 00:00:00","2012/11/08","Pers","Personnel","654,87","654,87","504,87","504,87","30/12/1899 14:03:27","Tweva","55","Salaire",""
"7354","1217","Recettes","100","0","Dollars américains  cent  ","Prestation de sciage ","09/11/2012 00:00:00","2012/11/09","Sc","Sciérie","504,87","504,87","604,87","604,87","30/12/1899 14:07:29","Louise MUSIMPULU","1","Prestation de sciage ",""
"7355","6138","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain ","09/11/2012 00:00:00","2012/11/09","Sc","Sciérie","604,87","604,87","574,87","574,87","30/12/1899 14:08:03","Tweva","14","Achat gasoil Poclain ",""
"7356","6139","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Achat SAE 40","09/11/2012 00:00:00","2012/11/09","Sc","Sciérie","574,87","574,87","568,21","568,21","30/12/1899 14:08:26","Tweva","153","Achat SAE 40",""
"7357","6140","Dépenses","0","5","Dollars américains cinq ","Achat pièces de rechange scierie","09/11/2012 00:00:00","2012/11/09","Sc","Sciérie","568,21","568,21","563,21","563,21","30/12/1899 14:09:26","Moïse MIKANZU/boulons compresseur ","185","Achat pièces de rechange scierie",""
"7358","6141","Dépenses","0","15","Dollars américains quinze ","Achat outils","09/11/2012 00:00:00","2012/11/09","Gar","Garage","563,21","563,21","548,21","548,21","30/12/1899 14:10:09","DEGAMA/dégrippant","97","Achat outils",""
"7359","6142","Dépenses","0","5,55","Dollars américains cinq  et  cinquante cinq  Centimes","Transport course de service BAT STAR","09/11/2012 00:00:00","2012/11/09","BAT","BAT STAR","548,21","548,21","542,66","542,66","30/12/1899 14:10:32","LOLA","60","Transport course de service BAT STAR",""
"7360","6143","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","09/11/2012 00:00:00","2012/11/09","Secu","Sécurité","542,66","542,66","536","536","30/12/1899 14:10:54","CHirro","53","Ration sécurité",""
"7361","6144","Dépenses","0","5","Dollars américains cinq ","Communication de service","09/11/2012 00:00:00","2012/11/09","Bur","Bureau","536","536","531","531","30/12/1899 14:11:14","Tweva","8","Communication de service",""
"7362","6145","Dépenses","0","370","Dollars américains trois cent soixante-dix  ","Electricité/SNEL","09/11/2012 00:00:00","2012/11/09","Elec","Electricité","531","531","161","161","30/12/1899 14:11:45","BIGAS/TWEVA/Frais de connexion","41","Electricité/SNEL",""
"7363","6146","Dépenses","0","10","Dollars américains dix ","Salaire","09/11/2012 00:00:00","2012/11/09","Pers","Personnel","161","161","151","151","30/12/1899 14:12:04","PAUL","55","Salaire",""
"7364","6147","Dépenses","0","5","Dollars américains cinq ","Transport courses de service","09/11/2012 00:00:00","2012/11/09","Bur","Bureau","151","151","146","146","30/12/1899 14:12:33","Tweva","9","Transport courses de service",""
"7365","6148","Dépenses","0","100","Dollars américains  cent  ","Versement BIAC","09/11/2012 00:00:00","2012/11/09","Biac","BIAC SBB","146","146","46","46","30/12/1899 14:12:57","TWEVA","56","Versement BIAC",""
"7366","6149","Dépenses","0","20","Dollars américains  vingt  ","Achat gasoil courses de service","09/11/2012 00:00:00","2012/11/09","Bur","Bureau","46","46","26","26","30/12/1899 14:13:22","Tweva","115","Achat gasoil courses de service",""
"7367","1218","Recettes","250","0","Dollars américains deux cent cinquante  ","Prestation de sciage ","10/11/2012 00:00:00","2012/11/10","Sc","Sciérie","26","26","276","276","30/12/1899 09:27:03","YOUYOU","1","Prestation de sciage ",""
"7368","6150","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain ","10/11/2012 00:00:00","2012/11/10","Sc","Sciérie","276","276","246","246","30/12/1899 09:36:40","Tweva","14","Achat gasoil Poclain ",""
"7369","6151","Dépenses","0","5","Dollars américains cinq ","Achat carbure","10/11/2012 00:00:00","2012/11/10","Sc","Sciérie","246","246","241","241","30/12/1899 09:37:00","Tweva","10","Achat carbure",""
"7370","6152","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport courses de service","10/11/2012 00:00:00","2012/11/10","Bur","Bureau","241","241","238,78","238,78","30/12/1899 09:37:21","Tweva","9","Transport courses de service",""
"7371","6153","Dépenses","0","17","Dollars américains dix-sept ","Entretien Bureau","10/11/2012 00:00:00","2012/11/10","Pres","Président","238,78","238,78","221,78","221,78","30/12/1899 09:37:44","Tweva","92","Entretien Bureau",""
"7372","6154","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Entretien Bureau","10/11/2012 00:00:00","2012/11/10","Bur","Bureau","221,78","221,78","219,56","219,56","30/12/1899 09:38:48","Tweva/Shellah/Soins rideau prés","92","Entretien Bureau",""
"7373","6155","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Achat baguette castolines","10/11/2012 00:00:00","2012/11/10","Gar","Garage","219,56","219,56","217,34","217,34","30/12/1899 09:39:13","Tweva","11","Achat baguette castolines",""
"7374","6156","Dépenses","0","13,32","Dollars américains treize  et  trente deux  Centimes","Ration sécurité","10/11/2012 00:00:00","2012/11/10","Secu","Sécurité","217,34","217,34","204,02","204,02","30/12/1899 09:39:56","Shellah/Samedi et dimanche","53","Ration sécurité",""
"7375","6157","Dépenses","0","20","Dollars américains  vingt  ","Soins médicaux et funéraires","10/11/2012 00:00:00","2012/11/10","Pers","Personnel","204,02","204,02","184,02","184,02","30/12/1899 09:40:37","Hugo","69","Soins médicaux et funéraires",""
"7376","6158","Dépenses","0","150","Dollars américains  cent  cinquante  ","Versement BIAC","10/11/2012 00:00:00","2012/11/10","Biac","BIAC SBB","184,02","184,02","34,02","34,02","30/12/1899 09:40:57","Tweva","56","Versement BIAC",""
"7377","6159","Dépenses","0","5","Dollars américains cinq ","Communication de service","10/11/2012 00:00:00","2012/11/10","Pres","Président","34,02","34,02","29,02","29,02","30/12/1899 09:41:22","Willy BANKAKA","8","Communication de service",""
"7378","6160","Dépenses","0","25","Dollars américains  vingt cinq ","Achat gasoil Poclain ","10/11/2012 00:00:00","2012/11/10","Sc","Sciérie","29,02","29,02","4,02","4,02","30/12/1899 09:41:48","Tweva/Dimanche","14","Achat gasoil Poclain ",""
"7379","6161","Dépenses","0","4,02","Dollars américains quatre  et deux  Centimes","Communication de service","10/11/2012 00:00:00","2012/11/10","Bur","Bureau","4,02","4,02","0","0","30/12/1899 09:42:33","Tweva","8","Communication de service",""
"7380","1219","Recettes","500","0","Dollars américains cinq cent ","Prestation de sciage ","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","0","0","500","500","30/12/1899 14:01:49","OMBATA","1","Prestation de sciage ",""
"7381","1220","Recettes","280","0","Dollars américains deux cent quatre-vingt  ","Prestation de sciage ","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","500","500","780","780","30/12/1899 14:02:06","LYDIE","1","Prestation de sciage ",""
"7382","1221","Recettes","300","0","Dollars américains trois cent ","Prestation de sciage ","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","780","780","1080","1080","30/12/1899 14:02:28","KATHO","1","Prestation de sciage ",""
"7383","6162","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Travaux soufflage scierie","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","1080","1080","1073,34","1073,34","30/12/1899 14:03:53","Shellah","52","Travaux soufflage scierie",""
"7384","6163","Dépenses","0","9","Dollars américains neuf ","Paiament Journaux","12/11/2012 00:00:00","2012/11/12","Pres","Président","1073,34","1073,34","1064,34","1064,34","30/12/1899 14:04:13","Tweva","176","Paiament Journaux",""
"7385","6164","Dépenses","0","20","Dollars américains  vingt  ","Transport course de service BAT STAR","12/11/2012 00:00:00","2012/11/12","BAT","BAT STAR","1064,34","1064,34","1044,34","1044,34","30/12/1899 14:04:33","LOLA","60","Transport course de service BAT STAR",""
"7386","6165","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain ","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","1044,34","1044,34","1014,34","1014,34","30/12/1899 14:04:57","Tweva","14","Achat gasoil Poclain ",""
"7387","6166","Dépenses","0","5","Dollars américains cinq ","Achat outils","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","1014,34","1014,34","1009,34","1009,34","30/12/1899 14:05:32","Moïse MIKANZU/Pile appareil de mesu","97","Achat outils",""
"7388","6167","Dépenses","0","7,77","Dollars américains sept  et soixante dix-sept  Centimes","Transport courses de service","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","1009,34","1009,34","1001,57","1001,57","30/12/1899 14:06:00","Tweva","9","Transport courses de service",""
"7389","6168","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","12/11/2012 00:00:00","2012/11/12","Secu","Sécurité","1001,57","1001,57","994,91","994,91","30/12/1899 14:06:22","Chirro","53","Ration sécurité",""
"7390","6169","Dépenses","0","3,33","Dollars américains trois  et  trente trois  Centimes","Communication de service","12/11/2012 00:00:00","2012/11/12","Bur","Bureau","994,91","994,91","991,58","991,58","30/12/1899 14:06:41","Tweva","8","Communication de service",""
"7391","6170","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Transport courses de service","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","991,58","991,58","984,92","984,92","30/12/1899 14:07:25","Moïse MIKANZU/Transport moteur scierie","9","Transport courses de service",""
"7392","6171","Dépenses","0","7,77","Dollars américains sept  et soixante dix-sept  Centimes","Heures supplémentaires","12/11/2012 00:00:00","2012/11/12","Pers","Personnel","984,92","984,92","977,15","977,15","30/12/1899 14:09:15","MUNGYAMINA/HS Comptables Samedi","65","Heures supplémentaires",""
"7393","6172","Dépenses","0","20","Dollars américains  vingt  ","Heures supplémentaires","12/11/2012 00:00:00","2012/11/12","Sc","Sciérie","977,15","977,15","957,15","957,15","30/12/1899 14:10:30","Tweva/scierie et transp vendeur moteur","65","Heures supplémentaires",""
"7394","6173","Dépenses","0","750","Dollars américains sept cent cinquante  ","Achat pièces de rechange scierie","13/11/2012 00:00:00","2012/11/13","Sc","Sciérie","957,15","957,15","207,15","207,15","30/12/1899 14:12:41","LUTUMBA/Moteur Passe","185","Achat pièces de rechange scierie",""
"7395","6174","Dépenses","0","8","Dollars américains huit ","Achat pièces de rechange scierie","13/11/2012 00:00:00","2012/11/13","Sc","Sciérie","207,15","207,15","199,15","199,15","30/12/1899 14:20:25","Moïse MIKANZU/boulons","185","Achat pièces de rechange scierie",""
"7396","6175","Dépenses","0","25","Dollars américains  vingt cinq ","Achat pièces de rechange scierie","13/11/2012 00:00:00","2012/11/13","Sc","Sciérie","199,15","199,15","174,15","174,15","30/12/1899 14:21:03","Moïse MIKANZU/Fusibles","185","Achat pièces de rechange scierie",""
"7397","6176","Dépenses","0","7","Dollars américains sept ","Soins médicaux et funéraires","13/11/2012 00:00:00","2012/11/13","Pers","Personnel","174,15","174,15","167,15","167,15","30/12/1899 14:21:18","JUILLER","69","Soins médicaux et funéraires",""
"7398","6177","Dépenses","0","10","Dollars américains dix ","Achat SAE 40","13/11/2012 00:00:00","2012/11/13","Gar","Garage","167,15","167,15","157,15","157,15","30/12/1899 14:22:10","TWEVA/Meredes","153","Achat SAE 40",""
"7399","6178","Dépenses","0","15","Dollars américains quinze ","Achat gasoil Mercedes","13/11/2012 00:00:00","2012/11/13","Gar","Garage","157,15","157,15","142,15","142,15","30/12/1899 14:22:42","TWEVA","18","Achat gasoil Mercedes",""
"7400","6179","Dépenses","0","2,22","Dollars américains deux  et  vingt deux  Centimes","Transport agents","13/11/2012 00:00:00","2012/11/13","Pres","Président","142,15","142,15","139,93","139,93","30/12/1899 14:23:09","Tweva/Indien","135","Transport agents",""
"7401","6180","Dépenses","0","1,11","Dollars américains un  et onze  Centimes","Transport courses de service","13/11/2012 00:00:00","2012/11/13","Gar","Garage","139,93","139,93","138,82","138,82","30/12/1899 14:23:35","Bombé","9","Transport courses de service",""
"7402","6181","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain ","13/11/2012 00:00:00","2012/11/13","Sc","Sciérie","138,82","138,82","108,82","108,82","30/12/1899 14:23:56","Tweva","14","Achat gasoil Poclain ",""
"7403","6182","Dépenses","0","20","Dollars américains  vingt  ","Achat gasoil courses de service","13/11/2012 00:00:00","2012/11/13","Bur","Bureau","108,82","108,82","88,82","88,82","30/12/1899 14:24:19","Tweva","115","Achat gasoil courses de service",""
"7404","6183","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","13/11/2012 00:00:00","2012/11/13","Secu","Sécurité","88,82","88,82","82,16","82,16","30/12/1899 14:24:39","Chirro","53","Ration sécurité",""
"7405","6184","Dépenses","0","5","Dollars américains cinq ","Communication de service","13/11/2012 00:00:00","2012/11/13","Bur","Bureau","82,16","82,16","77,16","77,16","30/12/1899 14:24:56","Tweva","8","Communication de service",""
"7406","6185","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","DGRAD SBB","13/11/2012 00:00:00","2012/11/13","Bur","Bureau","77,16","77,16","70,5","70,5","30/12/1899 14:25:40","Agent Economique Commune","76","DGRAD SBB",""
"7407","1222","Recettes","250","0","Dollars américains deux cent cinquante  ","Prestation de sciage ","13/11/2012 00:00:00","2012/11/13","Sc","Sciérie","70,5","70,5","320,5","320,5","30/12/1899 16:40:26","Louise MUSIMPULU","1","Prestation de sciage ",""
"7408","1223","Recettes","100","0","Dollars américains  cent  ","Prestation de sciage ","13/11/2012 00:00:00","2012/11/13","Sc","Sciérie","320,5","320,5","420,5","420,5","30/12/1899 16:41:33","MAMIE COLETTE","1","Prestation de sciage ",""
