"Num_Auto_Bc","Num_BS_Caisse","Motif_Bs","MT_Chiffre_BS","MT_Lttre_BS","Date_Sortie","Date_Sortie1","Code_Service","Heure_s","Benef","Code_Rubrique","COD","SUPPRIM","NBEO"
"6727","6708","Reliure rapport d'activité juin 2024","70000","Soixante  dix mille francs congolais","24/07/2024 00:00:00","2024/07/24","","30/12/1899 14:03:54","","","","NON","2943"
"6728","6709","Achat carburant","412000","Quatre cent douze mille francs congolais","24/07/2024 00:00:00","2024/07/24","","30/12/1899 14:05:54","","","","NON","2944"
"6729","6710","Communication Vodacom","1152000","Un million cent cinquante deux mille francs congolais","24/07/2024 00:00:00","2024/07/24","","30/12/1899 14:07:39","","","","NON","2945"
"6778","6759","Rétribution aux nettoyeurs Juillet 2024","4257600","Quatre millions deux cent cinquante sept mille six cent sept francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:13:31","","","","NON","2989"
"6779","6760","Production du rapport d'activité Juin 2024","376000","Trois cent soixante  seize mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:15:59","","","","NON","2990"
"6780","6761","Achat carburant jeep 3166 BP","206100","Deux cent six mille cent francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:17:25","","","","NON","2991"
"6781","6762","Restauration réunion mixte DGDA et FEC","1000000","Un million de francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:19:23","","","","NON","2992"
"6782","6763","Achat carburant auto","2880000","Deux millions huit cent quatre-vingt mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:20:43","","","","NON","2993"
"6783","6764","Construction du hangard","3456000","Trois millions quatre cent cinquante six mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:22:01","","","","NON","2994"
"6784","6765","Gardiennage 02 bus Juillet 2024","280000","Deux cent quatre-vingt mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:26:47","","","","NON","2995"
"6785","6766","Achat pièces de rechanges pr 02 jeeps 7252 et 8780","210000","Deux cent dix mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:29:30","","","","NON","2996"
"6786","6767","Communication S/directions 12-26/07/24","3500000","Trois millions cinq cent mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:31:10","","","","NON","2997"
"6787","6768","Courses de service LUMUMBA","95000","Quatre-vingt  quinze mille francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:32:33","","","","NON","2998"
"6788","6769","Frais d'abonnement internet MICROCOM,ORANGE et AIRTEL","3314880","Trois millions trois cent quatorze mille huit cent quatre-vingt francs congolais","30/07/2024 00:00:00","2024/07/30","","30/12/1899 10:35:36","","","","NON","2999"
"6789","6770","Collation mensuelle allouée aux policiers commis à la garde des canots rapides Juillet 24","1050000","Un million cinquante mille francs congolais","31/07/2024 00:00:00","2024/07/31","","30/12/1899 10:45:46","","","","NON","0563000"
"6790","6771","Frais de course de service pour raison de service à l'ITVRO du 26/07/24","100000","Cent mille francs congolais","31/07/2024 00:00:00","2024/07/31","","30/12/1899 10:48:18","","","","NON","563247"
"6791","6772","Achat 01 refrigérateur pr IRHEL","464000","Quatre cent soixante quatre mille francs congolais","19/07/2024 00:00:00","2024/07/19","","30/12/1899 10:25:05","","","","NON","2925"
"6792","6773","Frais de restau réunion mixte DGDA et les Frs d'internet","750000","Sept cent cinquante mille francs congolais","02/08/2024 00:00:00","2024/08/02","","30/12/1899 13:09:01","","","","NON","64001"
"6793","6774","Collation hebdo aux policiers de garde du 29/7 au 02/8/24","250000","Deux cent cinquante mille francs congolais","02/08/2024 00:00:00","2024/08/02","","30/12/1899 13:16:31","","","","NON","64002"
"6794","6775","Achat carburant pour la jeep N°5598","206100","Deux cent six mille cent francs congolais","06/08/2024 00:00:00","2024/08/06","","30/12/1899 13:20:30","","","","NON","64003"
"6795","6776","Frais de déplacement pr raison de sce du 29/7 au 02/8/2024","100000","Cent mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:24:10","","","","OUI","64004"
"6796","6777","Frais de déplacement pr raison de sce IRHEL du 29/7 au 02/8/2024","350000","Trois cent cinquante mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:26:17","","","","OUI","64005"
"6797","6778","Frais de restauration aux policiers","30000","Trente mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:28:26","","","","OUI","64006"
"6798","6779","Frais de transport pr raison de sce ITVRO du 29/7 au 02/8/2024","100000","Cent mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:30:32","","","","OUI","64007"
"6799","6780","Frais de course de sce IRT du 29/7 au 02/8/2024","1146000","Un million cent quarante six mille francs congolais","02/08/2024 00:00:00","2024/08/02","","30/12/1899 13:34:45","","","","NON","64003"
"6822","6803","Collat hebdo aux policiers de garde du 5-9/8/24","250000","Deux cent cinquante mille francs congolais","09/08/2024 00:00:00","2024/08/09","","30/12/1899 15:21:13","","","","NON","64025"
"6823","6804","Frais de déplac pr raison de sce du 5-9/8/24","100000","Cent mille francs congolais","09/08/2024 00:00:00","2024/08/09","","30/12/1899 15:24:09","","","","NON","64026"
"6824","6805","Frais de dépl pr raison de sce ITVRO du 5-9/8/24","100000","Cent mille francs congolais","09/08/2024 00:00:00","2024/08/09","","30/12/1899 15:26:17","","","","NON","64027"
"6825","6806","Frais bancaire ; retrait de fonds","60000","Soixante mille francs congolais","09/08/2024 00:00:00","2024/08/09","","30/12/1899 15:28:45","","","","NON","64028"
"6826","6807","Frais de reliure et photocopies","864000","Huit cent soixante quatre mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:37:34","","","","NON","64029"
"6827","6808","Achat fardes chemises,étiquettes et cartouches","2971780","Deux millions neuf cent soixante  onze et mille sept cent quatre-vingt francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:39:55","","","","NON","64030"
"6828","6809","Frais de réparation pneus","150000","Cent cinquante mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:42:03","","","","NON","64031"
"6829","6810","Frais de rencontre DGDA et les respons des fabriques","2000000","Deux millions de francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:48:18","","","","NON","64032"
"6830","6811","Achat consommables informatiques","1200000","Un million deux cent mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:49:51","","","","NON","64033"
"6831","6812","Achat ampoule LED","500000","Cinq cent mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:51:05","","","","NON","64034"
"6832","6813","Complément carburant pr charroi ","1717500","Un million sept cent dix-sept mille cinq cent francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 15:53:45","","","","NON","64035"
"6833","6814","Frais de manut archives","200000","Deux cent mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 16:00:29","","","","NON","64036"
"6834","6815","Achat fournitures de bureau","690000","Six cent quatre-vingt  dix mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 08:10:25","","","","NON","64037"
"6835","6816","Achat pces de rechange pr jeep N°8780","650000","Six cent cinquante mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 08:12:16","","","","NON","64038"
"6836","6817","Achat pces de rechange pr jeep N°8237","657000","Six cent cinquante sept mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 08:13:44","","","","NON","64039"
"6837","6818","Achat d'un système d'exploitation MS WINDOWS","185000","Cent quatre-vingt cinq mille francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 08:16:08","","","","NON","64040"
"6838","6819","Achat cachet pr bureau comptabble","130500","Cent trente mille cinq cent francs congolais","12/08/2024 00:00:00","2024/08/12","","30/12/1899 08:17:30","","","","NON","64041"
"6839","6820","Frais d'intervention sce extérieur","500000","Cinq cent mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:19:39","","","","NON","64043"
"6840","6821","Achat d'une chaise visiteur","290000","Deux cent quatre-vingt  dix mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:22:06","","","","NON","64044"
"6841","6822","Complement ration aux policiers ","250000","Deux cent cinquante mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:37:08","","","","NON","64045"
"6842","6823","Achat plaquettes de frein jeep N°4493","261000","Deux cent soixante  et un mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:39:11","","","","NON","64046"
"6843","6824","Frais de réparation et enntretien photocopieuse bur cptble","360000","Trois cent soixante mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:43:53","","","","NON","64047"
"6844","6825","Achat ouvrage en mat plastique pr l'instal sanitaire","316000","Trois cent seize mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:45:29","","","","NON","64048"
"6845","6826","Achat indicateurs des courriers","300000","Trois cent mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:48:15","","","","NON","64049"
"6846","6827","Frais de retablissement courant élec ds le batiment de KV","740000","Sept cent quarante mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:56:13","","","","NON","64050"
"6847","6828","Frais de réparation splits bureaux","320000","Trois cent vingt mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:58:10","","","","NON","64051"
"6848","6829","Frais de reliure rapports","190000","Cent quatre-vingt  dix mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 08:59:39","","","","NON","64052"
"6849","6830","Achat bacs à papiers pour bureaux","104000","Cent quatre mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 09:01:18","","","","NON","64052"
"6850","6831","Achat pces de rechange jeep N°4306","580000","Cinq cent quatre-vingt mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 09:02:55","","","","NON","64054"
"6851","6832","Frais de course de service","20000","Vingt mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 14:58:41","","","","NON","64055"
"6852","6833","Achat filtres à air et à gazoil pr le GE","1380000","Un million trois cent quatre-vingt mille francs congolais","13/08/2024 00:00:00","2024/08/13","","30/12/1899 15:02:25","","","","NON","64056"
"6853","6834","Frais de rencontre SDAF avec les opérateurs du secteur de télécom","1985000","Un million neuf cent quatre-vingt cinq mille francs congolais","14/08/2024 00:00:00","2024/08/14","","30/12/1899 15:07:13","","","","OUI","64057"
"6854","6835","Achat unités de tambour","2600000","Deux millions six cent mille francs congolais","14/08/2024 00:00:00","2024/08/14","","30/12/1899 15:09:17","","","","NON","64058"
"6855","6836","Achat matériels de plomberie","490000","Quatre cent quatre-vingt  dix mille francs congolais","14/08/2024 00:00:00","2024/08/14","","30/12/1899 15:14:29","","","","NON","64059"
"6856","6837","Achat antivirus KASPERSKY","116000","Cent seize mille francs congolais","14/08/2024 00:00:00","2024/08/14","","30/12/1899 15:16:28","","","","NON","64060"
"6857","6838","Frais de réparat installations sanitaires","146500","Cent quarante six mille cinq cent six francs congolais","14/08/2024 00:00:00","2024/08/14","","30/12/1899 15:18:21","","","","NON","64061"
"6858","6839","Frais de restauration réunion des S/D","500000","Cinq cent mille francs congolais","14/08/2024 00:00:00","2024/08/14","","30/12/1899 15:20:25","","","","NON","64062"
"6859","6840","frais de nettoyage,entretien parcelle et évacuat des ordures","1152000","Un million cent cinquante deux mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 15:24:03","","","","NON","64063"
"6860","6841","Frais de rencontre DP,inspecteurs et receveurs","500000","Cinq cent mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 15:28:58","","","","NON","64064"
"6861","6842","Achat cartouches Cvx 33","174000","Cent soixante  quatorze mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 15:30:47","","","","NON","64065"
"6862","6843","frais de nettoyage jeep N°5596","30000","Trente mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 15:37:53","","","","NON","64066"
"6863","6844","Collation hebdo aux policiers de garde 12/8 - 16/8/24","250000","Deux cent cinquante mille francs congolais","21/08/2024 00:00:00","2024/08/21","","30/12/1899 13:29:33","","","","OUI","64047"
"6864","6845","Achat cartouche HP 107A","145000","Cent quarante cinq mille francs congolais","21/08/2024 00:00:00","2024/08/21","","30/12/1899 13:31:49","","","","OUI","64068"
"6865","6846","Frais de reliure decret N°24/09 de Fév 24 portant le reglement adminisratif","25000","Vingt cinq mille francs congolais","21/08/2024 00:00:00","2024/08/21","","30/12/1899 13:35:52","","","","OUI","64069"
"6866","6847","Achat fournitures de bureaux","3200000","Trois millions deux cent mille francs congolais","21/08/2024 00:00:00","2024/08/21","","30/12/1899 13:37:39","","","","OUI","64070"
"6867","6848","Frais d'intervention bancaire","35000","Trente cinq mille francs congolais","21/08/2024 00:00:00","2024/08/21","","30/12/1899 13:39:17","","","","OUI","64071"
"6868","6849","Collation hebdo aux policiers de garde 12-16/8/24","250000","Deux cent cinquante mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:42:00","","","","NON","64067"
"6869","6850","Achat cartouche HP 107A","145000","Cent quarante cinq mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:43:31","","","","NON","64068"
"6870","6851","Frais de reliure decret N°24/09 du Fév 24 portant le reglement admin","25000","Vingt cinq mille francs congolais","16/08/2024 00:00:00","2024/08/16","","30/12/1899 13:48:21","","","","NON","64069"
"6871","6852","Achat fournitures de bureaux","3200000","Trois millions deux cent mille francs congolais","19/08/2024 00:00:00","2024/08/19","","30/12/1899 13:49:46","","","","NON","64070"
"6872","6853","Frais d'interv bcaire/retrait de fonds","35000","Trente cinq mille francs congolais","19/08/2024 00:00:00","2024/08/19","","30/12/1899 13:51:19","","","","NON","64071"
"6873","6854","Frais de salubrité de la cour","160000","Cent soixante mille francs congolais","19/08/2024 00:00:00","2024/08/19","","30/12/1899 13:56:19","","","","NON","64072"
"6874","6855","achat carburant charroi auto","30814750","Trente millions huit cent quatorze mille sept cent cinquante francs congolais","19/08/2024 00:00:00","2024/08/19","","30/12/1899 13:57:59","","","","NON","64073"
"6875","6856","achat cartouche HP750","145000","Cent quarante cinq mille francs congolais","19/08/2024 00:00:00","2024/08/19","","30/12/1899 13:59:23","","","","NON","64074"
"6876","6857","Achat consom informatiques","1980750","Un million neuf cent quatre-vingt mille sept cent cinquante francs congolais","19/08/2024 00:00:00","2024/08/19","","30/12/1899 14:01:40","","","","NON","64075"
